text,age_label
"I'm thankful for such an entertaining, hilarious, obnoxious and amazing family :)",25-34
things between us are going to be awkward now.,25-34
trash look en Panamá,25-34
Trompi dice hola!  Unidad Militar J.M.M. Y P.   Sur.,25-34
trash look en Panamá,25-34
Feliz cumple  hugs and kisses hun!,25-34
Brunch con  ( Chili's) [pic]:,25-34
Cuando Gossip Girl y Jane Austen tienen un crush,25-34
""": (New Post) Disney Dream por Annie Leibovitz  muy buena reina mala de blancanieves",25-34
Comida mean girl con   ( Burger King),25-34
This girl is my male version  LithiumPR México,25-34
""": I swear ugly people find love faster."" all the time, and us, forever single",25-34
""": 'The reason women don't play football is because eleven of them would never wear the same outfit in public.' -Phyllis Diller""",25-34
This is superbowl to me! N keep it comming y'all,25-34
Keep the little ones styled..xox,25-34
The sad lonely tree,25-34
Flashback,25-34
Yo bien volado por hanguear con  ( Unilever w/ 3 others),25-34
""": Old school Destinys Child w. Alex_Villatoro #yes"" Win!!!!!",25-34
""": Happy birthday  !!! Te queremos!! #birthdayboy #officefun #cake #hot  <3 it",25-34
El post de hoy!!! Come fly with me,25-34
My evil twin,25-34
""": The number of times you can watch Mean Girls? The limit does not exist."" lol",25-34
This geek was my valentine #foreveralone  Cielito Querido Café,25-34
Bitch please!,25-34
Flashback a Panamá,25-34
Para complementar mi springy look de pool party dropping,25-34
This will be on sale,25-34
"""always and forever you and me, that's the way our life should be"" alguna vez dijo la gran poeta Britney Spears",25-34
I got iron man on top of me and you don't,25-34
I'll always be your Gwen Stacy,25-34
I got sadness in my heart every morning pray to the virgin that he loves me the way i do! Wild rose it's me!,25-34
I (Alexandre Desplat) U,25-34
Rocking my father's watch,25-34
-You look pale my dear -Could you blame me? We haven't seen the sun in days. #quienentendioentendio,25-34
You can't sit with us!,25-34
The colours of Mexico  Centro Historico,25-34
El arte de la moda - The art of fashion  Museo MoDo,25-34
Uuuugggggg is the new Usssssshhh,25-34
I' m happy when it rains in Mexico City,25-34
Trech coat + botas + Nancy Sinatra + Dusty Springfield = Heaven,25-34
The life of Mexico's Next Top Model,25-34
Chim Chimenea Chim Chimenea Chim Chim Cheron.  Puente Tepalcapa,25-34
1980's,25-34
""": Mi entrevista con Logan Lerman.  mi hermana en fan from hell",25-34
Muy preppie!  Bliss,25-34
""": ""Downtown Pool Party by Hawaiian Tropic"" Paparazzi stars  lo dije bien big brother?",25-34
A handsome man for a cute ice cream.  Televisa Santa Fe,25-34
I'm looking for corny in my life,25-34
Do i look Marc Jacobs enough?,25-34
Fashionable stairs  Liverpool,25-34
"Yes sir ... i can boogie, but i need a certain song!",25-34
"#SituacionSentimental The last time we speak, you reduce me in to tears. I promise you, it won't happen again.",25-34
Keep calm and f***k Olly Murs,25-34
"I'm wearing Britney, bitch!",25-34
Ahhh a mi sí me dejas criticar? Hehehehe :*,25-34
Bitch please!,25-34
A sunny day in Mexico City,25-34
""": 6 Classic 90s Cartoon Characters Enjoying New York Fashion Week  via """,25-34
Bromance  Lomas De Cocoyoc,25-34
Heavenly 60's,25-34
""": Tyra Banks como Cindy Crawford (idéntica) y como Kate Moss (WTF) y sin usar fotocho!  wow",25-34
Do i look skinny enough?  Edificio Uxmal,25-34
A probar todo de Triple Oxygen ( Saks Fifth Avenue - ),25-34
"""I love being the target of envy, that means I'm winning"" #OrangeIsTheNewBlack",25-34
""":  mexican fashion student, please support him at Nowfashion contest.  apoyen a mi gemelo brenan!",25-34
Givenchy para Pull & Bear.  Downtown México,25-34
A ladybug came to party!  Downtown México,25-34
Don't be silly  everybody wants to be us.,25-34
""": You can dance, you can jive haven' the time of your life….?"" Or you can marry Harry and mess around with Ike ...",25-34
#fail  saying Sandra Bullock's custom is a witch instead of a mexican tradition,25-34
""": Trompis ccp   awww buru trompi!!!",25-34
Un patrón de Vivian Westwood.  Common People,25-34
Trashy Vivian.  Common People,25-34
""": You wanna live fancy? Party in France? You better work bitch!  buenísimo!",25-34
Kiss me in D.A.R.K. Tonight and love me when i'm no longer beautiful #bonitospensamientosdelanadelrey,25-34
Seth Cohen y Blair Waldorf se van a casar :O,25-34
Flashback,25-34
Flagship store opening Swatch,25-34
"I'm at Los Chupacabras (Coyoacán, DF) w/ 6 others",25-34
""": Lovely wintry scene today in #NYC's Central Park. ()  ya quiero!!!",25-34
I don't want to be someone's something.,25-34
Bitch please!   Mexsi Bocu,25-34
My cheap Santa!,25-34
Muchas gracias a todos por este genial 2013 / thank you all for this wonderful 2013,25-34
"She's watching at you, kid.  Residencial Villas Del Bosque",25-34
ahhh chula con el dinero compras amor!!! Hehehehe :*,25-34
""": Now What?"" Drink a lot!",25-34
Kitch as hell  veracruz 55 bis,25-34
Location - location - location,25-34
"- honey, i think there's something wrong with the pipes  Idea Interior",25-34
"""Many hidden things behind everyone's eyes""",25-34
"""Every year i become half as pretty, and twice as drunk""",25-34
"""I wonder if Mr. Darcy would like my new bonnet""  Cupcake Love",25-34
Domingo con D de discovery home & health,25-34
This is how the cookie crumbles  #fomo,25-34
""": So excited to watch these Dosney classics on Hulu.  De cuando Aurora conoció a ""Bestia""",25-34
"Cuando ves hacía arriba y es ""just like heaven""  New York ( The Plaza, hotel)",25-34
Bad boy - bad ass  LithiumPR México,25-34
I just wanted to make you happy  #valentinesplaylist #thekooks,25-34
Y voy a fiestas...,25-34
The killer look ...,25-34
"""Fun is the enjoyment of pleasure""",50-XX
"det fanns ett utvik med ""sabrina without a stitch"". acke nothing.",50-XX
"precis. ""gladly the cross-eyed bear"" och så heter de. med liksom barnramsetitlar.",50-XX
my first tweet hearing abdur give a talk reveals the yrvaken adopter rädsla to komma efter.  -,50-XX
? feedback?,50-XX
what women want on the dance floor - forskare har kul med avatarer,50-XX
pain chocolate!,50-XX
I AM THE DOUGHBOY!,50-XX
"""The Unwisdom of Crowds?? Why people-powered revolutions are overrated"" by",50-XX
Nonsensical junk opinion piece on big data in the ny times,50-XX
"ahoy,  we need a statement:",50-XX
estland ftw,50-XX
Stillsuits are here! KTH+HVR  #fremen,50-XX
Commation is the first casualty of a riot.,50-XX
my brother once had some experienced conceptual modellers translate an ERD back & forth to/from txt. stayed pretty stable.,50-XX
"altho to b fair this talk I think was motivated by ""here's a set of entities, let's explain them"" no graph to begin w.",50-XX
"It's really not the data, it's the *character* of the data. Describe the data, don't share it.  #ecir2014",50-XX
If we keep sharing data sets and training on them we cannot but land in overtraining and parameter fiddling. #ecir2014,50-XX
The original reason to share data was as much convenience as reproducibility. #ecir2014,50-XX
"true, but that's not a canned corpus, it's precisely what I like: it's a stream.",50-XX
"and results can be of the form: ""on one month of Portuguese tweets we got the following ...""",50-XX
you are the query.,50-XX
i'm in it too!,50-XX
but is universal the thing? behaviour patterns differ acrs situs & r reflected in cross-platform logs.,50-XX
"minidator, really?",50-XX
Add data on your company: collect data on women software engineers  by,50-XX
"it's reviewing time again. my primary pro criteria: ""fun & interesting"",""change"",""surprising""; con criterion the term ""our system"" ? paper.",50-XX
glöm inte baby elephants,50-XX
it's turtles all the way down.,50-XX
"ur en sorts akademiskt nigeriabrev jag just fick: ""...As I am now applying for the United States Immigration (a.k.a. the Greed Card)...""",50-XX
""" ""the word trigger warning can in itself be a trigger warning"" såg jag någon bli åthutad med häromnyssens.",50-XX
"people in pursuit of happiness. ""we ... identified and arrested the accused within six hours"":",50-XX
"hotellbroschyren: ""we invite you to discover rare, unexpected pleasures during your stay"" *lite oroligt förväntansfull nu*",50-XX
"hotellbroschyren: ""...allow us to anticipate the details of your life as simple moments turn to lasting memories"" hjälp DE ÄR SYNSKA!",50-XX
how far away from the office could I get in 10 minutes?   ping  - en isoskop!,50-XX
"Men vafan!? "": With the leaders of Germany, Sweden and Holland. We agreed to tackle benefits tourism.",50-XX
The night America very nearly nuked itself. Scary.,50-XX
you may well be right; my observation still stands: he is popular well outside his constituency.,50-XX
my major point is to contrast fi w/ sw pol. competence and stubbornness is valued higher in fi; consensus in sw.,50-XX
i once compared sw cabinet w/ fi cabinet wrt formal educational level. striking difference.,50-XX
"""Sorry, command-not-found has crashed! """,50-XX
"Short paper on ""Semantic Topology"" accepted for poster presentation at #CIKM2014 !",50-XX
The world isn't less stable than ever.,50-XX
recorded future,50-XX
the view from narva and hermannsborg over the border river to ivangorod. make sure to bring a historian!,50-XX
"Solid work, empiry with a clear theoretical base: RT "": Every state in the USA, ranked by its beer",50-XX
"Effekten av feodalism och socialism RmT ""Life expectancy: EU vs US regions""  …via",50-XX
"yes, and we do, ever so often!",50-XX
"Obama: The defense of Tallinn and Riga and Vilnius is just as important as the defense of Berlin, Paris and London",50-XX
Wrong type to apply: #<unspecified>   #informativeerrormessage,50-XX
"the best way to make sure the headgear moves from a fashion statement to the mundane is to spell it in swedish: ""bejsbollkeps"".",50-XX
Ping  ‘Satanic Children’s Big Book of Activities’,50-XX
Miguel Martínez from Signal talks about agile research in a high tech startup for reputation management.,50-XX
"CLEF 2016 will be in Évora, Portugal - a world heritage city - on the theme ""Europe meets Asia"". #clef2014",50-XX
filmerna om inspector tennyson.,50-XX
How Swedes view Sweden at election time.,50-XX
"men också: ""Space isn't remote at all. It's only an hour's drive away if your car could go straight upwards."" / Fred Hoyle",50-XX
xkcd is always xkcd  ... but CLEF has a partial answer here!,50-XX
"""Sorry, command-not-found has crashed!""",50-XX
command-not-found version: 0.2.44,50-XX
"Apache CouchDB is running as process 20278, time to relax.",50-XX
puff puff!,50-XX
"""Cecilia Malmström had threatened to resign over Juncker’s plans to exclude ISDS""",50-XX
Anonabox suspended from Kickstarter? Wat?,50-XX
how many hidden levels in that classifier? WILL IT SCALE?,50-XX
oh! can you do summary tweets?,50-XX
"Yup, I'm the intelligent odor controller.",50-XX
"""while Russia is not a very legal state, it is highly legalistic"" Anders Åslund tallies up Russia's reserves:",50-XX
Kicking off #searchsolutions2014  holds forth on the Semantic Web.,50-XX
Christopher Semturs of Google tells us about the challenges of text and context modelling #searchsolutions2014,50-XX
Contextual analysis w bandit metaphor to explore payoffs of algos: Katja Hoffmann of Microsoft #searchsolutions2014,50-XX
Tom Mortimer of Flax compares Elasticsearch w/ Solr #searchsolutions2014 practitioners take note!,50-XX
Iadh Ounis and Craig McD from Glasgow U tell us about Terrier open src search engine #SearchSolutions2014,50-XX
Richard Boulton of gov.uk talks about the peculiarities of implementing trustable site search #searchsolutions2014,50-XX
"Dominic Oldman, digital humanist of the British Museum, tells us about Joseph Conrad.  #searchsolutions2014",50-XX
Richard Ranft of the British Library tells us about crowdsourcing metadata for audio data #searchsolutions2014,50-XX
Jochen Leidner of Thomson Reuters tells us about r&d in information access for 1G daily users #searchsolutions2014,50-XX
"hmm, yes. also, some routing issues: luxemburg, cyprus are large investors thru bank acct addresses.",50-XX
... but it did share information i had no idea of!,50-XX
erlang the movie finds a new audience thru wired.   !,50-XX
Gavagai's developer API is up! Two powerful tools to work with text data:  /stories and /tonality! Try it at  !,50-XX
TRANSPIRANTO! Mi myst most in flatans pampas!,50-XX
"Discovery learning...is criminally wasteful: “It’s very difficult to learn from the real world. Apples dropped from trees for centuries...""",50-XX
Solstice,50-XX
"""Satanist group mounts holiday Snaketivity Scene""  (found via Gavagai monitor  )",50-XX
Medelvärden döljer information   Top tipplers: measuring national booziness - From The Economist Espresso,50-XX
Started: Sun Dec 28 10:54:43 2378817162 words processed Finished: Mon Dec 29 09:37:07,50-XX
jonathan livingston penguin,50-XX
"""I do not intend for a moment to minimise Aaronson's suffering."" *immediately proceeds to relativize and trump it*",50-XX
piratstreaming istf torrent.,50-XX
"hon gjorde ett utvik! ""the teenage witch without a stitch""!",50-XX
four corners,50-XX
"the other day  coined ""folkölsislamolog"" which should be on the list of must-have neologisms of 2015",50-XX
wonderful! thank you!,50-XX
Report by   - #JeSuisCharlie Movement Leveraged to Distribute DarkComet Malware,50-XX
Wifi for the win,18-24
Weer thuis (:,18-24
"Omg niet one direction bij de olympics, hell no, STOP THEM",18-24
thanks man!!,18-24
thanks! :D,18-24
Lotingsnummer 64 hieroo,18-24
hell yeah,18-24
ghehe lol,18-24
happy birthday!,18-24
Muse op mtv (: good start of the day,18-24
En Coldplay op mtv! Yay,18-24
oh cool!,18-24
Straks naar The Perks of Being a Wallflower met,18-24
ohww yeah,18-24
knal knal knal knal knal everywheeeeeree,18-24
#np still - bombay bicycle club,18-24
o__o morningh,18-24
thanks!,18-24
"3 challenges volbracht: cinnamon, chubby bunny en salt and ice. Jeuuh",18-24
what kind of sorcery is this!?,18-24
precies! hahaha,18-24
Hahaha precies!,18-24
My #firstpost on Vine,18-24
Omw to the dentist,18-24
Mortal Instruments met  was awesome!,18-24
"Hold on a sec, ik snap wiskunde ^^",18-24
thanks! X,18-24
The Postal Service - Brand New Colony #np,18-24
(Sorry not sorry buren),18-24
The Postal Service - Such Great Heights #np,18-24
Thanks for nothing #vodafone,18-24
School,18-24
Gvd masterchef,18-24
Oh well..,18-24
"On my way to Tilburg, Fontys open dag woeeh",18-24
me knows me knows,18-24
thanks! (:,18-24
ghehe italiaanse spotify reclame,18-24
hihi thanks!,18-24
The Neighbourhood - Sweater Weather #np,18-24
sherlocksherlocksherlockJAAA,18-24
Toch wel yay,18-24
"oh well, why not",18-24
Sherl? Seriously? shERL?,18-24
"Ja, mister & mississippi was wauw",18-24
Wat is je truc :o,18-24
S t r e s s s s s,18-24
Ah alright,18-24
"Film met Miley Cyrus: ""I think I'm going to Juilliard."" HA HAhaHaHAAAA",18-24
GIF's op twitter! hah!,18-24
Oh tof! Thanks haha (:,18-24
Jaa last.fm is weer up-to-date!,18-24
Don't mes with my bestek,18-24
"Adblock, i love you",18-24
Introductieweek,18-24
Stomme typfout,18-24
Right here (:,18-24
sorry!,18-24
"Nice, thanks!",18-24
thanks tom ????,18-24
happy birthday Robert Pattinson!,18-24
hardlopen was een succes :D,18-24
Headache all day long,18-24
thuiss =D,18-24
then take a napp =D,18-24
haha wipeout #tv,18-24
leuk lied: Foster the people-pumped up kicks. :3,18-24
why do you think I'm good at playing poker? xD,18-24
i don't hate you :],18-24
back home,18-24
feest was super!,18-24
warrmm,18-24
Cup a souuup,18-24
Woosh,18-24
chocolat is soooo good <3,18-24
Chocotoff<3,18-24
RT  RT if you're reading this.,18-24
Red hot chili peppers <3,18-24
RT ALS JE MEE DOET MET CAPSLOCKDAY,18-24
Else's musical was leuuk.,18-24
op msn en op hyves yeahhh,18-24
ik wil met julia naar winnie the poeh the film,18-24
yes! NOOIT MEER NAAR STADION!!!!!!,18-24
bored -.-,18-24
welcome back :),18-24
Warmm...,18-24
Deeno keeps asking where y'all are-I offered to take/send pic- YES!!,50-XX
SOMEBODY was sitting in your chair trying to understand how her Papaw  could be at Work AND School!-Confusing,50-XX
Knoxville with  walking around downtown- couldn't resist- this made us think of you!,50-XX
Amazing news article today-HHS- 80 current IB students? International recognition?  #GoBurros  via,50-XX
"Nat.News-""Top 10 Fish To Eat For Good Health""-#1 FRESH CATFISH -I thought you just loved to fish-didn't know it was for health!",50-XX
Please go visit your Aunt  while you are there!!!,50-XX
"Embarrassing! BUT-I've told you for years -HEAR WHAT I MEAN, NOT WHAT I SAY! Afraid that won't be getting better w/age!",50-XX
"Psalm 130:4 With You, God, there is COMPLETE FORGIVENESS, so that we can, with reverence and fear, SERVE YOU.      (<3 the order of these 2)",50-XX
"IDK,but I'm SURE you'll make me watch it!! In 25 yrs-never seen you get into a show like this! (just pls don't ever break bad, T! )",50-XX
"Your soul????  You should totally get one though, if you're feeling tired :)",50-XX
"I think you are right!!!  Time to GIVE UP, girl & make another plan!!!  Maybe a nun?  A scientist living alone in Alaska?",50-XX
This is how we roll.        #Weekend #Nick&Nicole,50-XX
Thadd Little FloPosition 1 | Work FLO | Flowrestling  via,50-XX
Papaw & Caden ready for HHS FOOTBALL!!!!  She is choosing to be much more involved in her image lately :),50-XX
"Come on, BShrade!!  You'll be leaving for college soon - and THESE are the things you will miss!  Did I say ilu?",50-XX
"You owe me one, Cam!",50-XX
Welcome to High School. Simple ways to be successful!!,50-XX
"#FHSwrestling - happy homecoming_ selling burgers, hot dogs and Popsicles by Wrestling room!!!!  Hurry!!!",50-XX
"Do work, JB!  You guys are awesome.   #UTCWRESTLING #CHATTANOOGASTRONG",50-XX
I've known you quite a few years - I missed the part where you needed to be taught this!!!  Pretty sure you were BORN w/it!,50-XX
"-SO HAPPY you had ""the best day of life"" today!  I love you - Aunt B.",50-XX
FRANKLIN HIGH Wrestling 2013 H.C.Parade -  Do you ever miss it? No worries-J's representing!,50-XX
#TBT   So cute!!     Woody-you know you love it! Fun Times!,50-XX
- Meet me there in a few....,50-XX
"You got a FEW spankings & threw away participation trophies & REFUSED snack/drink- win OR lose-if team played badly,  at 5 yrs!",50-XX
If you get this - will you bring some laundry detergent with you?!  (Dropped my Iphone and it died- sry to air our dirty laundry),50-XX
BELIEVE WHAT IS TRUTH! <3,50-XX
"Jack!-I AM BEGGING U -TELL ME THIS IS A LIE FROM THE DEVIL! If true, does it mean  doesn't really exist?!",50-XX
GO MOCS!! Wrestling - Schedule - University of Tennessee at Chattanooga Official Athletics Site:,50-XX
Current school system is failing boys - how to re-engage them in learning - TED video,50-XX
- for you to share with your proud Ole Miss alumni pal.,50-XX
""": Love seeing my family- having them here to watch me wrestle was awesome   have a safe trip back home""",50-XX
"Happy Halloween, Chief!  (Sry your mom was such a nerd)",50-XX
Don't know Jake -but sure we r fans if you u r!  We love u- send forms ASAP-2 coolest members ever,50-XX
"I had 99 problems, then against my will-Spotify.  As you continually look to me me to guide you in coolness-Spotify. bam AB",50-XX
I am fixing up our spare room for you-100% agree- no bf now?  No BF EVER! #GirlLogic A.B.,50-XX
Sounds like he's heard some good coaching -Congrat to you Both for winning Sat tournies!,50-XX
“: At 184 Shrader of Chatt wins by decision 5-3. UTC leads 32-3.”,50-XX
This is similar to decision-making skills you will need as a PA soon.... saving a life?....painting nails?..this is good practice,50-XX
"HEY, you are DUSTIN ORTIZ - - -  If you don't like it - MAKE IT STOP!!",50-XX
Good plan.  You look good in orange and your friends could come visit you on the weekends!!!,50-XX
J making me watch #ThePurge then criticizing me for doing planks &push-ups to deal with stress!    #mom,50-XX
"“: 111,111,111 x 111,111,111 = 12,345,678,987,654,321”  - I love math!  Is this true?",50-XX
Headed to   for 5pm Trimatch     - GO REBELS!!!! Cheering for all Rebs-esp.,50-XX
BBC News - South Sudan fighting spreads after 'coup attempt',50-XX
"awesome big brother, friend, mentor and coach.....  great little brother, coachable wrestler and all-around beast.",50-XX
Do you know your mom is a teacher??  That aside- you are SO RIGHT! I still remember that!!!,50-XX
"-TS, check out this high school's Twitter Account story-Awesome!",50-XX
Do you and your peeps even LOOK at FB anymore? They just refunded my $ for your Bday gift b/c you never looked at it :(,50-XX
"Shout Out! Jack_shrade for just winning the 2014  FRESHMAN GRAND  CHAMPIONSHIP at #113 - GO, JACK!",50-XX
SO needed this tonight - thanks!,50-XX
Niko Brown makes transition to UTC wrestling coach | Times Free Press    -Yay for you and YAY for the MOCS,50-XX
"Making me laugh to see your tweet from 21 hours ago!  I bet you aren't bored today, Hot Shot!!  Congrats on a great first year!",50-XX
The Curiosity Collective: Is There a God?  via   1st guy explains w/science like u do-I like it.,50-XX
- Will this change Shark Week for you this year???,50-XX
"Are you sure he didn't mean YOU? Did he at least include you? If not, why not???  You look SUPER COOL in your pic- his loss",50-XX
Hillsboro H.S. principal wins prestigious award  via,50-XX
Were you really getting work done before????,50-XX
Education is overrated.  Relax.,50-XX
That is the STINK EYE!!!!!  You best not be jackin' her swag anymore!!!,50-XX
"KNEW IT!  IT WAS ALL YOU, MR DOOLEY!!!!  SO HAPPY FOR YOU AND MOM AND DAD!!!!!",50-XX
"- Pockie and George Washington - - they cannot tell a lie, even a child may be scarred for life now!!",50-XX
"Your granddaughter is cute, cute, CUTE, just an ANGEL!!!!!!!  Even though she gets it from me - still nice for you, right?",50-XX
"Everywhere You Go - ALARM in South Sudan:  via   - Your man, James Baak w/report- hard times in S.S.",50-XX
#tbt 2012  won state-saw  during celebrations-face told 100%HE WOULD DO THAT-#DecisionMade,50-XX
"Way to keep your head about you, Dustin - remember where you came from-- and  then -GO BE A CHAMPION!",50-XX
"CONGRATS, Mr. Navarro. Happy for you -they tell me HARD WORK WORKS-grt weekend!",50-XX
YES! I am sickened by #Benghazi Incident - That is NOT OUR USA-We do NOT leave our men behind! WHO DID THIS? #hillary2016 ??????,50-XX
"-nephew  -pal,  2 biggest UTK fans I know! - thought you should meet/follow-WARNING-you both go a bit crazy every fall",50-XX
Dustin Ortiz is The MAN! -watch out! (Now I have to order UFC FIGHT PASS!-- So Worth it!) #12 and moving up!,50-XX
- It's Great To Be A Tennessee Volunteer! We 3 love our Big Orange Football!!!  See you at UT opening season game 2014!,50-XX
That's a plethora of happiness but there are more!!!!  Believe me… there are always more!!  (Haven't even started with Carters),50-XX
"I love you, Pammy!!!!  It's ok - you don't have to say it back….. I already know <3",50-XX
"- Congrats, Cougars!!!!!!!",50-XX
You are toooooooo funny for your own good!!!!!!!,50-XX
"Love your attitude!  From, ""I AM the best wrestler in the country"" when asked about JB to this --- You ARE a #TrueWrestler",50-XX
"Enjoyed each min w/  quick break from  for #FriedChicken-HappyBday, JB!   & I <3 JB!",50-XX
"Happy Birthday,Sweet JohnnyBoy!!!-miss you-and so proud you are truly #ChattanoogaStrong  dj",50-XX
tshrade1's photo    AN ANGEL & A GREAT-GRAND=TRUE LOVE!!       <3,50-XX
"GREAT question for the ""BAD"" things in my life -  ""What does this experience make possible?""",50-XX
Aristotle Quotes - BrainyQuote  via,50-XX
FANTASTIC DAY with  & family  today getting to share in FIELD AWARD celebration!,50-XX
-dinner with  last night-told us you made strong run at #USOpen-GoodJob-Coach Brown!  Proud of you-what a cool exp.,50-XX
AMEN! Work that boy hard &Get him #ChattanoogaStrong!  I believe in him and all our  Men!,50-XX
"04/23/2014 –GRT INTERVIEW!  ""IF YOU DON'T KNOW WHO HE IS-""PAY ATTENTION!!""   #BEAST!  via",50-XX
Dont hate!!!!!  He's workin' it!,50-XX
5 Hardest Sports to Train & Compete In  via    - JLS-You are a beast at 2 of them!,50-XX
South Sudan leaders reach ceasefire - The Hindu,50-XX
"-Time to come see ME for some REAL fun!  We're alike, they say-wide open and no fear!  I <3 Uncle Johnny",50-XX
WE MISS YOU!!  CAMP-heard from your bro you're working hard and getting better every day! :,50-XX
I'm not really proud of this... but I find this to be 1 of the best/funniest tweets of the year!,50-XX
In my head- I just totally photo-shopped your head on this guy and now I wanna party toooooo!,50-XX
No Apology needed! I am the one who called T-asked him to FIND you fast-100% SURE you had no idea& I knew you'd want gone!!,50-XX
"-our fam does NOT hate soccer-but her telling what makes something a ""sport"" 100% HAD to be written by",50-XX
As mom of 1 of those 800-THANK YOU-HE SAYS IT WAS AWESOME!  You guys do an incredible job - see you June 2015!  (too soon?),50-XX
I am told by Coach  that he did transfer to Chattanooga!!,50-XX
The Chart,50-XX
"""If sick in JULY-Treat new Interns w/respect & patience, then check w/ your nurse to be sure they are doing the right thing!""",50-XX
As I was reading this-I panicked!-L JUST got her leg healed!  Why would she jump off a car??  #NotProudOfIt,50-XX
#TBT 2011 when John still often tried to explain to the Refs what REALLY just happened! No! ok- #HeresWhatHappened,50-XX
Windows 8: The Most Confused OS Launch Ever,25-34
Where Hollywood And Tech Collide: Disney To Buy 'Star Wars' Maker Lucasfilm For $4.05 Billion,25-34
Fuck Leia is now a Disney princess :S,25-34
"""The best you ever had, is just a memory and those dreams not as daft as they seem when u drem them up"" Arctic Monkeys",25-34
Google Music es gratis :),25-34
"siendo + profundo e interesante, se conecta cn lo más profundo e interesanto. isn't all the same but, out there, most is boring",25-34
hay firefox?,25-34
"Joss Stone ""piracy is great""",25-34
"Joss Stone ""piracy is great"":  #DaParaDarse",25-34
Frank Sinatra - Francis Albert Sinatra & Antonio Carlos Jobim (1967) 320kbps   #musica #musthave,25-34
LVK hacking meeting ( St. Andrews),25-34
now habla de UX en HacksAndFounders cordoba,25-34
"checkout our #IOS game developed by , a local startup #cordoba",25-34
RT : iPhone Puzzler  Cut the Rope  Sells 1 Million Units In 10 Days,25-34
"not yet, we have it in mind, but we are first migrating Julia  to Android",25-34
if you can talk us about these tweaks it will be great!,25-34
Android 4.2.1 is out ! We recover December !!! #bugfix #release,25-34
Como me cague de risa con The Big Bang Theory - 04x04 - The Hot Troll Deviation!!,25-34
cuack !,25-34
"How to play Rock, Paper, Scissors, Lizard, Spock",25-34
This is Qt 5:,25-34
Just posted a photo,25-34
"trying make me an android developer, any android developr in my timeline ?",25-34
"Support Luto por Nestor Kirchner, add a #twibbon to your avatar now! -",25-34
I'm at Antares w/,25-34
"I'm at Aeroparque Jorge Newbery (AEP) (Ciudad de Buenos Aires, Buenos Aires) w/ 5 others",25-34
Néstor Kirchner: Argentina's independence hero,25-34
"I just unlocked the ""Zoetrope"" badge on  for checking in to movie theaters! #FilmBuff",25-34
"I'm at Cinemark Palermo for The Hobbit: An Unexpected Journey in HFR 3D (Ciudad de Buenos Aires, Buenos Aires)",25-34
Muy fuerte las fotos The Big Picture: Argentina bids farewell to a president,25-34
Using tcpdump  via,25-34
Suggesting a python book to an empirical learner after looking at his code  via,25-34
When a new hire asks whether he should use git,25-34
"I just unlocked the ""Swimmies"" badge on  for checking in at water spots! Splish splash!",25-34
I'm at St. Andrews (Córdoba),25-34
I'm at St. Andrews (Córdoba),25-34
Check out Kurt Wenner's 3D chalk works from Mind Blowing 3D Sidewalk art!,25-34
I have one of the top 5% most viewed  profiles for 2012.,25-34
"Check out Piano House An Hui Province, China from Crazy Architecture From Around the World",25-34
Poncho : Take my hand,25-34
"Check out this mix on : ""7O´s Soul Music For Dummies"" at ?",25-34
"check out our game ""Julia A pick Up Adventure""   press pack",25-34
"check out our game ""Julia A pick Up Adventure""   press pack",25-34
"check out our game ""Julia A pick Up Adventure""  press pack",25-34
"I'm at Bartola Corner (Capital Federal, Buenos Aires) w/ 2 others",25-34
"I'm at Oui Oui (Capital Federal, Buenos Aires) w/ 4 others",25-34
I'm exactly in that situation!! 5 am leaving home to take a flight !,25-34
friends of who earn this U$D6 trillon?  there you have the lobbyist for the war,25-34
"checkout our game ""Julia A pick Up Adventure"" press pack",25-34
I'm at  (Córdoba) w/ 2 others,25-34
"I'm at Aeroparque Jorge Newbery (AEP) -  (Ciudad de Buenos Aires, Buenos Aires) w/ 7 others",25-34
"I'm at Oui Oui (Capital Federal, Buenos Aires) w/ 3 others",25-34
"I'm at Miranda (Buenos Aires, Argentina) w/ 5 others",25-34
Daft Punk | Random Access Memories | The Collaborators: Giorgio Moroder:  via,25-34
I'm at St. Andrews w/,25-34
I'm at Cafe Martinez (Córdoba) w/ 2 others,25-34
Gold Guns Girls [Official Music Video] - METRIC:,25-34
The xx - Crystalised:,25-34
"bug: ask for recomendations the notice arrive the other person but sometims they click and cant access, w no mark requested 4me",25-34
u r wellcome! discount codes as thanks for good bug reports make no harm ;),25-34
I'm at Johnny B. Good w/,25-34
"Bug: When I'm paying my stay in SF,CA from Argentina the amount is translated to € instead of keep it in U$D or trnslted to AR$",25-34
ups u r IN the dark side my dear. I can help u,25-34
Breakbot - Baby I'm Yours feat. Irfane (Official Video):,25-34
"I'm at Dallas/Fort Worth International Airport (DFW) (DFW Airport, TX) w/ 49 others",25-34
Flight delayed by flight control the same in all countries f***,25-34
"I'm at Super Duper Burger -  (San Francisco, CA) w/ 5 others",25-34
"I'm at  & Cafe (San Francisco, CA)",25-34
"I'm at Little Baobab (San Francisco, CA) w/ 2 others",25-34
"I'm at Lush Lounge (San Francisco, CA) w/ 6 others",25-34
"I'm at La Boulange (San Francisco, CA)",25-34
I'm at Yerba Buena Gardens for Asian Improv aRts 25 Anniversary: Traditions in Transformation [pic]:,25-34
